it,temp,actualQ,bestQ,pAvg,diversification
518000,72.096,2524.51,3298.16,33.6879,1
519000,72.0807,2323.01,3298.16,39.557,1
520000,72.0654,2670.05,3298.16,41.4791,1
521000,72.0502,2617.59,3298.16,38.2253,1
522000,72.0349,2483.61,3298.16,38.1271,1
523000,72.0197,2762.65,3298.16,32.3899,1
524000,72.0044,2102.66,3298.16,40.2135,1
525000,71.9892,2507.25,3298.16,37.3288,1
526000,71.9739,2501.48,3298.16,39.759,1
527000,71.9586,2517.91,3298.16,37.037,1
528000,71.9434,2796.41,3298.16,37.4532,1
529000,71.9281,2501.43,3298.16,36.755,1
530000,71.9129,2398.3,3298.16,37.8182,1
531000,71.8976,2382.6,3298.16,38.3387,1
532000,71.8823,2470.06,3298.16,39.1447,1
533000,71.8671,2252.78,3298.16,34.8148,1
534000,71.8518,2539.92,3298.16,37.4582,1
535000,71.8366,2646.16,3298.16,37.1025,1
536000,71.8213,2749.98,3298.16,36.8243,1
537000,71.806,2597.36,3298.16,34.0081,1
538000,71.7908,2471.02,3298.16,37.0229,1
539000,71.7755,2182.06,3298.16,36.0424,1
540000,71.7603,1839.8,3298.16,38.1579,1
541000,71.745,1948.06,3298.16,40.9396,1
542000,71.7298,2072.32,3298.16,38.9685,1
543000,71.7145,2390.48,3298.16,41.4169,1
544000,71.6992,2700.73,3298.16,38.3234,1
545000,71.684,2592.52,3298.16,39.9254,1
546000,71.6687,2287.1,3298.16,39.2727,1
547000,71.6535,2331.89,3298.16,38.4106,1
548000,71.6382,2266.94,3298.16,37.3041,1
549000,71.6229,2304.41,3298.16,36.3636,1
550000,71.6077,2223.03,3298.16,41.5385,1
551000,71.5924,2397.99,3298.16,37.037,1
552000,71.5772,2344.97,3298.16,40.2827,1
553000,71.5619,2490.35,3298.16,37.2014,1
554000,71.5466,2698.89,3298.16,34.8534,1
555000,71.5314,2312.83,3298.16,39.9317,1
556000,71.5161,2672.19,3298.16,37.0717,1
557000,71.5009,2475.96,3298.16,32.0388,1
558000,71.4856,2552.17,3298.16,41.1429,1
559000,71.4704,2233.3,3298.16,40.2685,1
560000,71.4551,2233.65,3298.16,35.6125,1
