it,temp,actualQ,bestQ,p
6230000,18.9011,4167.65,4340.14,0.01
6240000,18.863,4164.65,4340.14,0.01
6250000,18.8248,4163.65,4340.14,0.01
6260000,18.7867,4165.65,4340.14,0.02
6270000,18.7485,4164.65,4340.14,1
6280000,18.7104,4163.65,4340.14,0.01
6290000,18.6722,4165.65,4340.14,1
6300000,18.6341,4167.65,4340.14,2.93
6310000,18.5959,4165.65,4340.14,0.01
6320000,18.5578,4167.65,4340.14,0.01
6330000,18.5196,4159.65,4340.14,0.01
6340000,18.4815,4165.65,4340.14,0
6350000,18.4433,4156.65,4340.14,0.01
6360000,18.4052,4161.65,4340.14,0
6370000,18.367,4164.65,4340.14,1
6380000,18.3289,4165.65,4340.14,0.01
6390000,18.2908,4168.65,4340.14,0
6400000,18.2526,4169.65,4340.14,0
6410000,18.2145,4163.65,4340.14,0.01
6420000,18.1763,4161.65,4340.14,0.01
6430000,18.1382,4156.65,4340.14,1
6440000,18.1,4167.65,4340.14,0.01
6450000,18.0619,4168.65,4340.14,0.01
6460000,18.0237,4168.65,4340.14,0
6470000,17.9856,4165.65,4340.14,16.12
6480000,17.9474,4168.65,4340.14,1
6490000,17.9093,4164.65,4340.14,0.02
6500000,17.8711,4167.65,4340.14,0.01
6510000,17.833,4167.65,4340.14,0.01
6520000,17.7948,4161.65,4340.14,0.01
6530000,17.7567,4167.65,4340.14,0.57
6540000,17.7185,4161.65,4340.14,0
6550000,17.6804,4166.65,4340.14,0
6560000,17.6423,4163.65,4340.14,0.01
6570000,17.6041,4166.65,4340.14,0
6580000,17.566,4167.65,4340.14,1
6590000,17.5278,4168.65,4340.14,1
6600000,17.4897,4165.65,4340.14,0.01
6610000,17.4515,4161.65,4340.14,1
6620000,17.4134,4169.65,4340.14,0.01
6630000,17.3752,4166.65,4340.14,1
6640000,17.3371,4160.65,4340.14,0.01
6650000,17.2989,4164.65,4340.14,0.01
6660000,17.2608,4167.65,4340.14,1
6670000,17.2226,4168.65,4340.14,0.01
6680000,17.1845,4169.65,4340.14,1
6690000,17.1463,4165.65,4340.14,0
6700000,17.1082,4166.65,4340.14,0.01
6710000,17.07,4163.65,4340.14,0.01
6720000,17.0319,4162.65,4340.14,0
6730000,16.9938,4166.65,4340.14,0.01
6740000,16.9556,4164.65,4340.14,0
6750000,16.9175,4166.65,4340.14,0
6760000,16.8793,4167.65,4340.14,0
6770000,16.8412,4164.65,4340.14,0.56
6780000,16.803,4168.65,4340.14,0.01
6790000,16.7649,4158.65,4340.14,0.01
6800000,16.7267,4166.65,4340.14,0.06
6810000,16.6886,4165.65,4340.14,0.01
6820000,16.6504,4166.65,4340.14,0.01
6830000,16.6123,4165.65,4340.14,0.01
6840000,16.5741,4165.65,4340.14,1
6850000,16.536,4166.65,4340.14,0
6860000,16.4978,4150.65,4340.14,0.01
6870000,16.4597,4166.65,4340.14,0.01
6880000,16.4216,4169.65,4340.14,0.01
6890000,16.3834,4168.65,4340.14,0
6900000,16.3453,4168.65,4340.14,0
6910000,16.3071,4165.65,4340.14,0
6920000,16.269,4167.65,4340.14,0.01
6930000,16.2308,4168.65,4340.14,0.02
6940000,16.1927,4165.65,4340.14,0.01
6950000,16.1545,4168.65,4340.14,0
6960000,16.1164,4157.36,4340.14,0.01
6970000,16.0782,4165.65,4340.14,1
6980000,16.0401,4167.65,4340.14,0.01
6990000,16.0019,4168.65,4340.14,1
7000000,15.9638,4160.65,4340.14,0.01
7010000,15.9256,4165.65,4340.14,0.01
7020000,15.8875,4166.65,4340.14,0.01
7030000,15.8493,4160.65,4340.14,0.05
7040000,15.8112,4163.65,4340.14,0
7050000,15.7731,4167.65,4340.14,0.01
7060000,15.7349,4166.65,4340.14,0.01
7070000,15.6968,4167.65,4340.14,0
7080000,15.6586,4166.65,4340.14,0.01
7090000,15.6205,4165.65,4340.14,0.01
7100000,15.5823,4163.65,4340.14,0.01
7110000,15.5442,4165.65,4340.14,0.01
7120000,15.506,4164.65,4340.14,0.01
7130000,15.4679,4157.65,4340.14,0.01
7140000,15.4297,4164.65,4340.14,0
7150000,15.3916,4166.65,4340.14,0.01
7160000,15.3534,4159.65,4340.14,0.01
7170000,15.3153,4167.65,4340.14,0.01
7180000,15.2771,4167.65,4340.14,0.01
7190000,15.239,4167.65,4340.14,0.01
7200000,15.2008,4166.65,4340.14,1
7210000,15.1627,4165.65,4340.14,0.04
7220000,15.1246,4164.65,4340.14,0
7230000,15.0864,4165.65,4340.14,0.01
7240000,15.0483,4157.65,4340.14,0.01
7250000,15.0101,4167.65,4340.14,0.01
7260000,14.972,4167.65,4340.14,0.01
7270000,14.9338,4166.65,4340.14,0.01
7280000,14.8957,4165.65,4340.14,1
7290000,14.8575,4166.65,4340.14,0
7300000,14.8194,4168.65,4340.14,0.01
7310000,14.7812,4167.65,4340.14,0.51
7320000,14.7431,4159.65,4340.14,1
7330000,14.7049,4169.65,4340.14,0
7340000,14.6668,4163.65,4340.14,0.01
7350000,14.6286,4166.65,4340.14,0.01
7360000,14.5905,4167.65,4340.14,1
7370000,14.5523,4164.65,4340.14,1
7380000,14.5142,4161.65,4340.14,0.01
7390000,14.4761,4166.65,4340.14,0
7400000,14.4379,4169.65,4340.14,0
7410000,14.3998,4163.65,4340.14,0.01
7420000,14.3616,4165.65,4340.14,0.5
7430000,14.3235,4166.65,4340.14,0.01
7440000,14.2853,4169.65,4340.14,0.01
7450000,14.2472,4168.65,4340.14,0.01
7460000,14.209,4165.65,4340.14,0
7470000,14.1709,4167.65,4340.14,0.01
7480000,14.1327,4167.65,4340.14,0
7490000,14.0946,4165.65,4340.14,1
7500000,14.0564,4165.65,4340.14,0.01
7510000,14.0183,4167.65,4340.14,1
7520000,13.9851,4166.65,4340.14,0.01
7530000,13.9565,4165.65,4340.14,0
7540000,13.9279,4159.65,4340.14,0
7550000,13.8993,4166.65,4340.14,0.01
7560000,13.8707,4164.65,4340.14,0
7570000,13.8421,4168.65,4340.14,0.01
7580000,13.8134,4164.65,4340.14,0.01
7590000,13.7848,4166.65,4340.14,0
7600000,13.7562,4163.65,4340.14,0.01
7610000,13.7276,4168.65,4340.14,0.01
7620000,13.699,4160.65,4340.14,0.03
7630000,13.6704,4168.65,4340.14,0.49
7640000,13.6418,4169.65,4340.14,1
7650000,13.6132,4166.65,4340.14,2.09
7660000,13.5846,4165.65,4340.14,0.01
7670000,13.556,4169.65,4340.14,0
7680000,13.5273,4166.65,4340.14,0.01
7690000,13.4987,4159.65,4340.14,0.01
7700000,13.4701,4165.65,4340.14,0.01
7710000,13.4415,4164.65,4340.14,0.01
7720000,13.4129,4164.65,4340.14,0.01
7730000,13.3843,4167.65,4340.14,0.23
7740000,13.3557,4167.65,4340.14,0
7750000,13.3271,4162.65,4340.14,0
7760000,13.2985,4164.65,4340.14,0.01
7770000,13.2699,4163.65,4340.14,0.01
7780000,13.2412,4164.65,4340.14,0
7790000,13.2126,4166.65,4340.14,0.01
7800000,13.184,4165.65,4340.14,0.01
7810000,13.1554,4165.65,4340.14,0.01
7820000,13.1268,4168.65,4340.14,1
7830000,13.0982,4166.65,4340.14,1
7840000,13.0696,4166.65,4340.14,0
7850000,13.041,4169.65,4340.14,0.03
7860000,13.0124,4167.65,4340.14,1
7870000,12.9837,4167.65,4340.14,0.01
7880000,12.9551,4166.65,4340.14,0.01
7890000,12.9265,4166.65,4340.14,0.01
7900000,12.8979,4166.65,4340.14,0.01
7910000,12.8693,4169.65,4340.14,0
7920000,12.8407,4169.65,4340.14,0.01
7930000,12.8121,4167.65,4340.14,0.01
7940000,12.7835,4167.65,4340.14,0.01
7950000,12.7549,4167.65,4340.14,0
7960000,12.7263,4169.65,4340.14,0
7970000,12.6976,4165.65,4340.14,1
7980000,12.669,4168.65,4340.14,2.21
7990000,12.6404,4168.65,4340.14,0.01
8000000,12.6118,4167.65,4340.14,0.01
8010000,12.5832,4160.65,4340.14,0.01
8020000,12.5546,4168.65,4340.14,0.01
8030000,12.526,4167.65,4340.14,0.01
8040000,12.4974,4165.65,4340.14,0.01
8050000,12.4688,4165.65,4340.14,0.01
8060000,12.4402,4166.65,4340.14,0
8070000,12.4115,4168.65,4340.14,0.01
8080000,12.3829,4168.65,4340.14,0.01
8090000,12.3543,4167.65,4340.14,0
8100000,12.3257,4168.65,4340.14,0.01
8110000,12.2971,4163.65,4340.14,0.01
8120000,12.2685,4166.65,4340.14,0.45
8130000,12.2399,4163.65,4340.14,0.01
8140000,12.2113,4161.65,4340.14,0
8150000,12.1827,4165.65,4340.14,0.01
8160000,12.1541,4166.65,4340.14,1
8170000,12.1254,4164.65,4340.14,0.01
8180000,12.0968,4167.65,4340.14,0
8190000,12.0682,4163.65,4340.14,0.01
8200000,12.0396,4166.65,4340.14,0
8210000,12.011,4164.65,4340.14,0
8220000,11.9824,4167.65,4340.14,0.01
8230000,11.9538,4165.65,4340.14,1
8240000,11.9252,4164.65,4340.14,0
8250000,11.8966,4166.65,4340.14,1
8260000,11.868,4165.65,4340.14,0.01
8270000,11.8393,4166.65,4340.14,0.01
8280000,11.8107,4166.65,4340.14,0
8290000,11.7821,4167.65,4340.14,0.01
8300000,11.7535,4166.65,4340.14,0
8310000,11.7249,4164.65,4340.14,0.01
8320000,11.6963,4162.65,4340.14,1
8330000,11.6677,4165.65,4340.14,0
8340000,11.6391,4166.65,4340.14,0
8350000,11.6105,4165.65,4340.14,0.01
8360000,11.5818,4164.65,4340.14,1
8370000,11.5532,4166.65,4340.14,0
8380000,11.5246,4166.65,4340.14,0.01
8390000,11.496,4167.65,4340.14,0.01
8400000,11.4674,4166.65,4340.14,0.01
8410000,11.4388,4166.65,4340.14,0
8420000,11.4102,4165.65,4340.14,0
8430000,11.3816,4165.65,4340.14,0.01
8440000,11.353,4166.65,4340.14,1
8450000,11.3244,4164.65,4340.14,0
8460000,11.2957,4165.65,4340.14,0
8470000,11.2671,4166.65,4340.14,0
8480000,11.2385,4166.65,4340.14,0
8490000,11.2099,4167.65,4340.14,1
8500000,11.1813,4167.65,4340.14,0.01
8510000,11.1527,4167.65,4340.14,0.01
8520000,11.1241,4165.65,4340.14,0.01
8530000,11.0955,4169.65,4340.14,0
8540000,11.0669,4166.65,4340.14,0.01
8550000,11.0383,4167.65,4340.14,0.01
8560000,11.0096,4169.65,4340.14,0.01
8570000,10.981,4164.65,4340.14,0
8580000,10.9524,4165.65,4340.14,0.01
8590000,10.9238,4168.65,4340.14,0.01
8600000,10.8952,4168.65,4340.14,1
8610000,10.8666,4167.65,4340.14,1
8620000,10.838,4166.65,4340.14,0.01
8630000,10.8094,4169.65,4340.14,0.01
8640000,10.7808,4168.65,4340.14,0.01
8650000,10.7522,4168.65,4340.14,0.01
8660000,10.7235,4167.65,4340.14,0.01
8670000,10.6949,4165.65,4340.14,0.01
8680000,10.6663,4168.65,4340.14,1
8690000,10.6377,4168.65,4340.14,0
8700000,10.6091,4168.65,4340.14,0.01
8710000,10.5805,4166.65,4340.14,0.01
8720000,10.5519,4166.65,4340.14,0.01
8730000,10.5233,4168.65,4340.14,0.01
8740000,10.4947,4167.65,4340.14,0
8750000,10.466,4165.65,4340.14,0.01
8760000,10.4374,4168.65,4340.14,1
8770000,10.4088,4165.65,4340.14,0.01
8780000,10.3802,4166.65,4340.14,0
8790000,10.3516,4167.65,4340.14,0.15
8800000,10.323,4169.65,4340.14,0.01
8810000,10.2944,4166.65,4340.14,0
8820000,10.2658,4166.65,4340.14,0
8830000,10.2372,4168.65,4340.14,0.01
8840000,10.2086,4168.65,4340.14,1
8850000,10.1799,4167.65,4340.14,0.01
8860000,10.1513,4334.57,4382.04,0.86
8870000,10.1227,4354.38,4434.82,0.01
8880000,10.0941,4304.15,4434.82,0.78
8890000,10.0655,4311.18,4434.82,0.55
8900000,10.0369,4181.29,4434.82,0.01
8910000,10.0083,4365.95,4434.82,0.01
8920000,9.98645,4255.35,4434.82,0.02
8930000,9.96738,4295.85,4434.82,0.01
8940000,9.9483,4273.44,4434.82,0.01
8950000,9.92923,4339.99,4434.82,0.01
8960000,9.91016,4319.72,4434.82,0.01
8970000,9.89108,4398.93,4434.82,0.01
8980000,9.87201,4290.37,4434.82,0.01
8990000,9.85294,4339.08,4434.82,0.01
9000000,9.83386,4277.06,4434.82,0.01
9010000,9.81479,4305.41,4434.82,0.01
9020000,9.79572,4233.52,4434.82,0.01
9030000,9.77664,4322.52,4434.82,0.01
9040000,9.75757,4356.89,4434.82,0.01
9050000,9.73849,4251.39,4434.82,0.01
9060000,9.71942,4372.09,4434.82,0.24
9070000,9.70035,4306.66,4434.82,0.01
9080000,9.68127,4316.16,4434.82,0.01
9090000,9.6622,4306.48,4434.82,0.01
9100000,9.64313,4329.2,4434.82,0.01
9110000,9.62405,4283.35,4434.82,0.01
9120000,9.60498,4327.65,4434.82,0.01
9130000,9.58591,4304.1,4434.82,0.01
9140000,9.56683,4314.37,4434.82,0.01
9150000,9.54776,4366.17,4434.82,0.01
9160000,9.52869,4347.65,4434.82,0.13
9170000,9.50961,4283.86,4434.82,0.11
9180000,9.49054,4295.11,4434.82,0.01
9190000,9.47147,4370.54,4434.82,0.01
9200000,9.45239,4373.39,4434.82,1.6
9210000,9.43332,4336.61,4434.82,0.01
9220000,9.41425,4297.13,4434.82,0.01
9230000,9.39517,4309.08,4434.82,0.01
9240000,9.3761,4328.3,4434.82,0.01
9250000,9.35703,4316.99,4434.82,0.01
9260000,9.33795,4322.92,4434.82,0.01
9270000,9.31888,4305.16,4434.82,0.04
9280000,9.2998,4362.62,4434.82,0.01
9290000,9.28073,4312.97,4434.82,0.01
9300000,9.26166,4359.61,4434.82,0.01
9310000,9.24258,4306.86,4434.82,0.01
9320000,9.22351,4284.59,4434.82,0.01
9330000,9.20444,4375.02,4434.82,0.01
9340000,9.18536,4402.42,4441.35,0.01
9350000,9.16629,4301.36,4460.77,0.01
9360000,9.14722,4360.18,4460.77,0.01
9370000,9.12814,4394.1,4460.77,0.29
9380000,9.10907,4390.13,4460.77,0.01
9390000,9.09,4361.06,4460.77,0.01
9400000,9.07092,4254.38,4460.77,0.01
9410000,9.05185,4387.61,4460.77,0.01
9420000,9.03278,4382.02,4460.77,0.75
9430000,9.0137,4411.88,4460.77,0.01
9440000,8.99463,4328.6,4460.77,0.01
9450000,8.97556,4413.66,4460.77,0.01
9460000,8.95648,4414.38,4460.77,0.75
9470000,8.93741,4365.08,4460.77,0.01
9480000,8.91833,4285.32,4460.77,0.01
9490000,8.89926,4373.09,4460.77,0.01
9500000,8.88019,4389.7,4460.77,0.01
9510000,8.86111,4373.47,4460.77,0.01
9520000,8.84204,4332.99,4460.77,0.01
9530000,8.82297,4395.26,4460.77,0.01
9540000,8.80389,4335.72,4460.77,0.01
9550000,8.78482,4390.04,4460.77,0.01
9560000,8.76575,4394.31,4460.77,0.07
9570000,8.74667,4316.04,4460.77,0.02
9580000,8.7276,4354,4460.77,0.05
9590000,8.70853,4345.63,4460.77,0.01
9600000,8.68945,4413.28,4460.77,0.01
9610000,8.67038,4390.93,4460.77,0.01
9620000,8.65131,4403.28,4462.74,0.08
9630000,8.63223,4379.1,4462.74,0.01
9640000,8.61316,4494.67,4501.47,0.01
9650000,8.59409,4500.89,4501.69,0.01
9660000,8.57501,4500.69,4501.89,0.32
9670000,8.55594,4499.69,4501.89,0.01
9680000,8.53687,4498.69,4501.89,0
9690000,8.51779,4500.89,4501.89,0
9700000,8.49872,4495.89,4501.89,0
9710000,8.47964,4501.69,4501.89,0
9720000,8.46057,4501.69,4501.89,0
9730000,8.4415,4500.89,4501.89,0
9740000,8.42242,4500.69,4501.89,0
9750000,8.40335,4495.89,4501.89,0.01
9760000,8.38428,4499.69,4501.89,0.01
9770000,8.3652,4500.69,4501.89,0.01
9780000,8.34613,4500.69,4501.89,0
9790000,8.32706,4498.89,4501.89,0.01
9800000,8.30798,4501.69,4501.89,0
9810000,8.28891,4500.89,4501.89,0
9820000,8.26984,4499.69,4501.89,0.3
9830000,8.25076,4497.69,4501.89,0
9840000,8.23169,4500.69,4501.89,0
9850000,8.21262,4499.69,4501.89,0
9860000,8.19354,4500.89,4501.89,0.01
9870000,8.17447,4499.69,4501.89,0
9880000,8.1554,4498.89,4501.89,0.01
9890000,8.13632,4499.69,4501.89,0
9900000,8.11725,4499.69,4501.89,0
9910000,8.09818,4498.69,4501.89,0
9920000,8.0791,4496.69,4501.89,0
9930000,8.06003,4500.69,4501.89,0
9940000,8.04095,4496.89,4501.89,0.29
9950000,8.02188,4500.89,4501.89,0.01
9960000,8.00281,4500.69,4501.89,0.01
9970000,7.98373,4500.89,4501.89,1
9980000,7.96466,4497.89,4501.89,0.01
9990000,7.94559,4499.89,4501.89,0.01
10000000,7.92651,4500.89,4501.89,0.01
10010000,7.90744,4499.89,4501.89,0.01
10020000,7.88837,4498.89,4501.89,1
10030000,7.86929,4499.89,4501.89,0.01
10040000,7.85022,4501.69,4501.89,0.01
10050000,7.83115,4498.69,4501.89,0
10060000,7.81207,4499.89,4501.89,0
10070000,7.793,4501.89,4501.89,0
10080000,7.77393,4500.89,4501.89,0.01
10090000,7.75485,4500.69,4501.89,0.01
10100000,7.73578,4499.69,4501.89,0
10110000,7.71671,4500.89,4501.89,0.01
10120000,7.69763,4500.69,4501.89,1
10130000,7.67856,4500.89,4501.89,0
10140000,7.65948,4498.69,4501.89,0
10150000,7.64041,4500.69,4501.89,0.01
10160000,7.62134,4501.69,4501.89,0.01
10170000,7.60226,4499.89,4501.89,0.01
10180000,7.58319,4496.89,4501.89,0.01
10190000,7.56412,4498.89,4501.89,0.02
10200000,7.54504,4501.69,4501.89,0
10210000,7.52597,4500.89,4501.89,1
10220000,7.5069,4500.69,4501.89,0
10230000,7.48782,4500.89,4501.89,1
10240000,7.46875,4499.69,4501.89,0
10250000,7.44968,4499.69,4501.89,0
10260000,7.4306,4501.69,4501.89,0
10270000,7.41153,4495.69,4501.89,0.01
10280000,7.39246,4499.69,4501.89,0
10290000,7.37338,4500.69,4501.89,0
10300000,7.35431,4501.89,4501.89,0.01
10310000,7.33524,4500.69,4501.89,0.26
10320000,7.31616,4499.69,4501.89,0.26
10330000,7.29709,4501.69,4501.89,0
10340000,7.27802,4499.89,4501.89,0.01
10350000,7.25894,4499.69,4501.89,0
10360000,7.23987,4499.69,4501.89,0.01
10370000,7.22079,4501.89,4501.89,0.01
10380000,7.20172,4500.89,4501.89,0
10390000,7.18265,4501.89,4501.89,0
10400000,7.16357,4497.69,4501.89,0.01
10410000,7.1445,4500.69,4501.89,0
10420000,7.12543,4499.89,4501.89,0.01
10430000,7.10635,4500.69,4501.89,0
10440000,7.08728,4499.89,4501.89,0.01
10450000,7.06821,4499.89,4501.89,0
10460000,7.04913,4499.89,4501.89,0.01
10470000,7.03006,4498.69,4501.89,1
10480000,7.01099,4500.89,4501.89,0
10490000,6.99393,4499.89,4501.89,0.01
10500000,6.97963,4500.89,4501.89,0.01
10510000,6.96532,4500.89,4501.89,0.01
10520000,6.95102,4498.89,4501.89,0
10530000,6.93671,4498.89,4501.89,0
10540000,6.92241,4500.89,4501.89,0.01
10550000,6.9081,4500.89,4501.89,0.01
10560000,6.8938,4500.89,4501.89,0.01
10570000,6.87949,4499.89,4501.89,0
10580000,6.86519,4500.69,4501.89,0
10590000,6.85088,4500.89,4501.89,0.01
10600000,6.83658,4501.89,4501.89,0
10610000,6.82227,4499.69,4501.89,0
10620000,6.80797,4501.89,4501.89,0.01
10630000,6.79366,4501.69,4501.89,0.01
10640000,6.77936,4501.89,4501.89,0.01
10650000,6.76505,4499.89,4501.89,0
10660000,6.75075,4498.89,4501.89,0
10670000,6.73644,4497.69,4501.89,0.02
10680000,6.72214,4499.89,4501.89,0.23
10690000,6.70783,4500.69,4501.89,0
10700000,6.69353,4499.89,4501.89,0
10710000,6.67922,4501.89,4501.89,0.01
10720000,6.66492,4500.89,4501.89,0
10730000,6.65061,4499.89,4501.89,0.01
10740000,6.63631,4500.69,4501.89,0.01
10750000,6.622,4501.89,4501.89,0.01
10760000,6.6077,4500.69,4501.89,0.01
10770000,6.59339,4500.69,4501.89,0
10780000,6.57909,4500.89,4501.89,0.01
10790000,6.56478,4497.69,4501.89,0
10800000,6.55048,4501.69,4501.89,0.22
10810000,6.53617,4499.69,4501.89,1
10820000,6.52187,4499.89,4501.89,0.01
10830000,6.50756,4498.69,4501.89,0
10840000,6.49326,4500.69,4501.89,0
10850000,6.47895,4500.89,4501.89,0
10860000,6.46464,4501.89,4501.89,0.01
10870000,6.45034,4499.89,4501.89,0
10880000,6.43603,4501.69,4501.89,0.22
10890000,6.42173,4498.69,4501.89,0.01
10900000,6.40742,4500.89,4501.89,0.01
10910000,6.39312,4499.89,4501.89,1
10920000,6.37881,4499.89,4501.89,0.21
10930000,6.36451,4500.89,4501.89,0
10940000,6.3502,4496.89,4501.89,0
10950000,6.3359,4500.69,4501.89,0
10960000,6.32159,4501.89,4501.89,0.01
10970000,6.30729,4499.89,4501.89,0
10980000,6.29298,4499.89,4501.89,0.01
10990000,6.27868,4499.89,4501.89,0.21
11000000,6.26437,4500.89,4501.89,0
11010000,6.25007,4500.89,4501.89,0.01
11020000,6.23576,4499.89,4501.89,0.01
11030000,6.22146,4501.69,4501.89,0.01
11040000,6.20715,4499.69,4501.89,0.01
11050000,6.19285,4501.69,4501.89,0.01
11060000,6.17854,4501.69,4501.89,0
11070000,6.16424,4499.69,4501.89,1
11080000,6.14993,4500.89,4501.89,0.01
11090000,6.13563,4501.89,4501.89,0.01
11100000,6.12132,4501.69,4501.89,0.01
11110000,6.10702,4500.89,4501.89,0
11120000,6.09271,4501.89,4501.89,5.17
11130000,6.07841,4500.89,4501.89,0
11140000,6.0641,4499.89,4501.89,0.01
11150000,6.0498,4500.69,4501.89,0
11160000,6.03549,4500.89,4501.89,0.01
11170000,6.02119,4500.89,4501.89,0
11180000,6.00688,4501.89,4501.89,0.01
11190000,5.99258,4499.69,4501.89,0
11200000,5.97827,4500.89,4501.89,0
11210000,5.96397,4500.89,4501.89,0
11220000,5.94966,4499.89,4501.89,0.01
11230000,5.93536,4498.89,4501.89,0.19
11240000,5.92105,4500.89,4501.89,0
11250000,5.90675,4500.89,4501.89,0.01
11260000,5.89244,4500.89,4501.89,0
11270000,5.87814,4501.69,4501.89,0.01
11280000,5.86383,4500.69,4501.89,0
11290000,5.84952,4501.89,4501.89,0
11300000,5.83522,4500.69,4501.89,0
11310000,5.82091,4496.69,4501.89,0
11320000,5.80661,4501.89,4501.89,0
11330000,5.7923,4500.69,4501.89,0.18
11340000,5.778,4500.69,4501.89,0
11350000,5.76369,4500.69,4501.89,0.01
11360000,5.74939,4501.69,4501.89,0
11370000,5.73508,4500.89,4501.89,0.01
11380000,5.72078,4501.89,4501.89,0.01
11390000,5.70647,4500.89,4501.89,0
11400000,5.69217,4498.89,4501.89,0.01
11410000,5.67786,4500.69,4501.89,1
11420000,5.66356,4501.89,4501.89,0
11430000,5.64925,4499.89,4501.89,1
11440000,5.63495,4499.89,4501.89,0.01
11450000,5.62064,4500.89,4501.89,0.01
11460000,5.60634,4499.69,4501.89,0.01
11470000,5.59203,4501.89,4501.89,0.01
11480000,5.57773,4501.89,4501.89,0.17
11490000,5.56342,4500.89,4501.89,0
11500000,5.54912,4501.69,4501.89,0.01
11510000,5.53481,4501.69,4501.89,0
11520000,5.52051,4499.89,4501.89,0.01
11530000,5.5062,4497.69,4501.89,0.01
11540000,5.4919,4498.89,4501.89,0
11550000,5.47759,4500.89,4501.89,0
11560000,5.46329,4500.89,4501.89,0
11570000,5.44898,4500.89,4501.89,0
11580000,5.43468,4499.89,4501.89,0
11590000,5.42037,4501.89,4501.89,0
11600000,5.40607,4500.69,4501.89,0.01
11610000,5.39176,4499.89,4501.89,0.01
11620000,5.37746,4500.89,4501.89,0
11630000,5.36315,4500.89,4501.89,0
11640000,5.34885,4501.69,4501.89,0
11650000,5.33454,4499.89,4501.89,0
11660000,5.32024,4498.89,4501.89,0
11670000,5.30593,4499.69,4501.89,0.01
11680000,5.29163,4501.89,4501.89,0.16
11690000,5.27732,4500.89,4501.89,0
11700000,5.26302,4499.69,4501.89,0.01
11710000,5.24871,4500.89,4501.89,0
11720000,5.23441,4498.89,4501.89,0
11730000,5.2201,4500.69,4501.89,0.15
11740000,5.20579,4499.89,4501.89,0
11750000,5.19149,4501.89,4501.89,0
11760000,5.17718,4498.69,4501.89,0.01
11770000,5.16288,4497.69,4501.89,0
11780000,5.14857,4498.89,4501.89,0
11790000,5.13427,4501.69,4501.89,0.01
11800000,5.11996,4501.89,4501.89,0.01
11810000,5.10566,4500.69,4501.89,0
11820000,5.09135,4500.69,4501.89,0
11830000,5.07705,4499.89,4501.89,0
11840000,5.06274,4500.89,4501.89,0
11850000,5.04844,4500.69,4501.89,0.01
11860000,5.03413,4500.89,4501.89,1
11870000,5.01983,4499.89,4501.89,0
11880000,5.00552,4501.69,4501.89,0
11890000,4.99415,4501.89,4501.89,0.01
11900000,4.98461,4500.89,4501.89,0
11910000,4.97507,4501.89,4501.89,0
11920000,4.96554,4500.89,4501.89,0
11930000,4.956,4501.89,4501.89,0
11940000,4.94646,4499.69,4501.89,0.01
11950000,4.93692,4501.69,4501.89,0
11960000,4.92739,4500.89,4501.89,1
11970000,4.91785,4501.89,4501.89,1
11980000,4.90831,4499.69,4501.89,0.14
11990000,4.89878,4501.89,4501.89,0.13
12000000,4.88924,4499.89,4501.89,0
12010000,4.8797,4501.89,4501.89,0
12020000,4.87017,4501.89,4501.89,0.01
12030000,4.86063,4501.89,4501.89,1
12040000,4.85109,4501.89,4501.89,0.01
12050000,4.84156,4500.89,4501.89,0
12060000,4.83202,4501.69,4501.89,0
12070000,4.82248,4501.89,4501.89,0.01
12080000,4.81295,4498.89,4501.89,0
12090000,4.80341,4499.69,4501.89,0.01
12100000,4.79387,4501.89,4501.89,0
12110000,4.78434,4501.69,4501.89,0
12120000,4.7748,4500.89,4501.89,0
12130000,4.76526,4501.89,4501.89,0
12140000,4.75573,4500.89,4501.89,0
12150000,4.74619,4500.89,4501.89,0
12160000,4.73665,4501.89,4501.89,0.01
12170000,4.72712,4501.89,4501.89,0
12180000,4.71758,4499.69,4501.89,0.01
12190000,4.70804,4501.89,4501.89,0.12
12200000,4.69851,4501.89,4501.89,0
12210000,4.68897,4499.89,4501.89,0.01
12220000,4.67943,4501.89,4501.89,1
12230000,4.6699,4501.89,4501.89,0.01
12240000,4.66036,4501.89,4501.89,0
12250000,4.65082,4500.89,4501.89,0
12260000,4.64129,4500.89,4501.89,0.01
12270000,4.63175,4500.89,4501.89,0
12280000,4.62221,4501.89,4501.89,0.01
12290000,4.61268,4500.69,4501.89,0
12300000,4.60314,4501.69,4501.89,0
12310000,4.5936,4501.89,4501.89,0
12320000,4.58407,4501.89,4501.89,0
12330000,4.57453,4500.89,4501.89,0
12340000,4.56499,4501.89,4501.89,0
12350000,4.55546,4500.89,4501.89,0.01
12360000,4.54592,4498.89,4501.89,0.01
12370000,4.53638,4501.69,4501.89,0.01
12380000,4.52684,4499.69,4501.89,0.01
12390000,4.51731,4501.89,4501.89,0
12400000,4.50777,4501.89,4501.89,0.01
12410000,4.49823,4500.89,4501.89,0
12420000,4.4887,4498.69,4501.89,0
12430000,4.47916,4500.89,4501.89,0
12440000,4.46962,4501.89,4501.89,0
12450000,4.46009,4500.69,4501.89,0
12460000,4.45055,4500.89,4501.89,0
12470000,4.44101,4500.89,4501.89,0
12480000,4.43148,4501.89,4501.89,0
